player_name,birthday,age,height_m,weight_kg,imc,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Ruben Semedo,1994-04-04,22,1.88,84.82,24.01,71.94,80.88,right,medium,high,38.0,43.0,73.0,64.44,51.0,61.06,22.0,26.0,60.0,61.69,59.62,69.5,55.81,65.44,56.5,72.0,86.31,76.0,86.0,58.0,81.44,70.94,54.75,50.0,38.0,68.38,72.56,62.38,10.0,14.0,13.0,7.0,15.0
Ruben Suarez,1979-02-19,37,1.68,67.13,23.89,70.08,72.31,left,high,medium,69.0,67.92,55.08,70.77,67.85,71.08,83.92,77.38,70.46,72.62,67.85,65.0,70.38,67.38,75.92,73.38,63.23,52.85,55.54,70.15,55.69,50.31,66.54,74.08,71.62,29.69,39.92,35.0,10.23,16.62,36.38,17.15,16.0
Ruben Vezo,1994-04-25,22,1.83,79.83,23.87,69.19,77.5,right,medium,medium,40.69,30.88,68.38,59.0,41.69,45.44,39.19,30.69,46.75,53.94,64.81,66.44,67.44,60.69,66.88,57.19,79.88,58.5,79.44,36.81,68.44,70.06,31.69,45.56,52.69,69.06,71.5,69.5,10.25,5.25,11.25,8.25,13.25
Ruben,1982-01-29,34,1.88,83.01,23.5,70.6,71.35,right,medium,low,41.25,23.5,75.95,62.15,23.8,39.5,34.2,39.45,56.95,53.6,56.3,60.35,44.35,61.55,57.95,56.05,67.0,58.95,80.7,45.05,75.1,69.35,42.65,58.6,44.75,70.6,72.05,70.3,12.45,14.05,19.55,11.9,15.95
Ruben,1984-06-22,31,1.88,79.83,22.6,70.41,75.55,right,medium,medium,16.09,17.68,16.18,25.05,13.55,18.05,13.55,16.5,29.0,25.23,47.0,52.59,64.0,63.82,56.64,29.09,73.45,48.95,68.0,15.82,49.77,28.95,19.5,36.45,29.77,15.45,17.23,14.32,76.23,65.64,62.77,65.55,76.68
Rubin Okotie,1987-06-06,28,1.88,86.18,24.39,66.58,71.65,right,medium,medium,44.16,66.87,61.97,62.42,69.81,71.06,65.94,41.26,45.94,68.29,77.06,80.1,75.74,60.97,56.97,67.61,64.13,57.55,69.77,55.42,42.65,28.45,60.74,55.68,61.0,20.1,30.26,20.13,6.9,12.55,9.35,9.94,16.03
Rubinho,1982-08-04,33,1.83,89.81,26.85,71.89,73.36,right,medium,medium,23.18,24.54,22.54,28.18,22.18,19.07,17.93,19.5,40.93,25.29,45.61,36.68,52.64,60.11,53.36,33.68,71.46,36.89,59.5,18.68,32.07,26.18,24.75,33.82,35.18,21.57,24.11,26.46,73.71,69.89,63.14,72.57,76.61
Rubio Rubin,1996-03-01,20,1.8,73.03,22.45,63.88,78.12,right,high,medium,41.25,63.12,60.75,63.5,55.0,71.25,51.0,38.25,50.12,69.0,75.62,70.38,77.0,60.0,71.5,61.12,65.88,58.88,61.25,53.25,30.25,27.5,63.12,58.62,41.75,22.25,22.25,22.75,9.25,11.25,11.25,13.25,14.25
Ruca,1990-09-11,25,1.88,82.1,23.24,65.5,69.5,left,medium,high,70.0,59.0,62.0,62.5,51.0,63.5,70.0,71.0,66.0,66.0,64.0,74.0,58.0,68.0,48.0,80.0,34.0,82.0,82.0,69.0,76.0,63.0,66.0,52.5,67.0,59.0,66.0,59.0,12.0,11.0,14.0,5.0,5.0
Rudolf Skacel,1979-07-17,36,1.78,77.11,24.39,72.14,77.86,left,high,low,70.14,73.43,63.0,68.14,70.86,67.71,67.57,72.86,66.71,69.71,73.71,75.29,79.14,73.43,70.0,67.43,71.0,72.57,70.43,66.86,77.29,61.71,73.0,74.43,66.57,55.71,59.71,63.71,11.71,11.29,31.57,11.71,8.86
Rudolf Urban,1980-03-01,36,1.8,79.83,24.55,57.0,57.0,right,medium,medium,42.0,50.0,59.0,60.0,55.0,56.0,56.0,57.0,59.0,61.0,55.0,55.0,60.5,49.0,62.0,59.0,52.0,68.0,61.0,47.0,57.0,46.0,56.0,60.0,61.0,54.0,53.0,52.0,7.0,10.0,10.0,5.0,8.0
Rudy Gestede,1988-10-10,27,1.93,86.18,23.13,64.42,67.65,right,medium,medium,30.13,65.35,73.03,46.13,52.58,54.58,44.48,55.58,35.35,59.48,70.32,77.16,56.32,65.48,46.74,63.32,65.65,59.03,74.65,56.84,58.26,26.84,64.55,40.35,56.06,19.97,22.19,20.29,5.13,12.13,13.13,7.13,6.13
Rudy Haddad,1985-02-05,31,1.8,78.02,23.99,66.0,72.36,right,high,medium,64.27,55.91,46.09,71.27,55.09,70.45,67.36,64.55,66.0,69.73,65.09,60.0,68.09,63.91,61.91,63.09,57.55,67.82,64.09,63.91,51.09,53.73,59.91,71.0,57.64,32.27,29.73,20.45,7.18,16.45,24.73,13.55,14.27
Rudy Mater,1980-10-13,35,1.78,69.85,22.1,69.58,73.17,right,medium,medium,70.5,34.08,67.33,64.5,24.0,55.92,56.0,45.08,69.08,61.58,62.83,62.75,63.0,67.17,73.5,55.0,72.0,67.75,72.5,51.5,73.17,65.17,58.25,47.0,48.75,72.75,75.17,72.83,9.33,16.25,29.83,15.42,14.83
Rudy Riou,1980-01-22,36,1.85,78.02,22.69,65.63,67.26,right,medium,medium,18.05,17.53,17.95,26.53,15.95,18.74,14.58,17.74,29.58,21.37,38.21,37.95,54.0,51.53,51.95,28.53,56.74,29.89,58.63,19.63,40.11,27.53,23.32,32.05,35.11,20.16,17.74,15.95,63.74,66.63,64.0,67.47,68.89
Rudy,1989-01-05,27,1.88,73.03,20.67,68.64,73.5,right,medium,low,62.59,66.64,59.68,62.77,63.73,73.0,59.0,58.0,56.32,72.91,81.5,84.68,78.0,64.32,57.5,71.36,43.73,63.05,74.55,64.0,31.0,41.0,64.82,60.05,57.0,32.0,38.0,27.0,7.0,9.0,9.0,10.0,11.0
Rui Correia,1990-08-23,25,1.88,74.84,21.18,67.09,71.82,left,medium,medium,31.45,27.45,70.82,50.64,30.45,39.36,32.45,34.45,43.45,50.73,56.91,65.0,56.0,65.27,53.0,44.45,65.45,63.0,72.64,23.45,72.91,66.55,26.45,28.45,43.45,68.0,70.18,66.36,9.45,7.45,8.45,14.45,13.45
Rui Fonte,1990-04-23,26,1.8,73.94,22.73,68.87,75.09,right,medium,medium,57.96,68.83,59.22,58.65,68.13,72.35,74.35,62.57,45.91,74.65,77.83,74.57,76.65,70.13,63.78,69.48,71.35,68.09,62.52,61.43,43.83,36.43,67.57,55.83,63.96,35.52,34.96,27.3,12.26,11.39,18.3,15.52,08.09
Rui Miguel,1984-01-30,32,1.83,78.93,23.6,65.43,65.71,right,medium,medium,63.86,65.71,54.0,60.29,51.0,66.14,59.0,43.0,51.86,64.29,61.43,65.43,66.29,66.0,63.29,64.57,65.71,68.86,66.57,60.86,61.0,44.86,60.57,58.14,67.29,35.14,29.57,35.86,10.0,13.0,11.0,7.0,11.0
Rui Miguel,1983-11-15,32,1.75,69.85,22.74,70.12,70.76,right,medium,low,70.0,61.94,54.0,69.88,71.76,73.88,66.59,63.59,67.76,74.47,68.29,67.0,80.0,67.76,71.0,66.88,64.24,61.47,65.29,66.53,60.24,45.82,62.65,72.18,61.12,24.65,35.0,34.0,9.76,17.0,24.47,11.18,10.29
Rui Patricio,1988-02-15,28,1.9,83.91,23.12,79.24,83.33,left,medium,medium,16.88,18.61,20.24,28.15,19.42,19.94,13.48,19.64,36.58,22.3,45.64,45.12,51.45,78.03,54.91,37.15,78.91,48.33,73.21,16.36,43.3,26.06,20.45,29.82,34.55,17.42,17.0,17.42,80.94,78.15,79.73,77.85,79.55
Rui Pedro,1988-07-02,27,1.78,76.2,24.11,72.22,73.56,right,medium,medium,53.67,72.22,59.67,69.67,66.67,74.56,56.33,41.67,60.67,75.22,68.89,75.0,68.0,74.33,70.0,76.22,70.0,69.0,69.0,71.78,56.0,26.67,72.56,71.44,69.44,25.67,24.67,23.67,14.67,8.67,8.67,5.67,11.67
Rui Rego,1980-07-05,35,1.75,74.84,24.37,67.8,70.2,right,medium,medium,11.9,14.8,13.0,16.0,13.0,18.0,12.0,17.0,15.0,23.0,29.0,32.0,39.5,56.6,66.6,12.0,79.0,49.3,57.1,12.0,50.2,24.8,15.1,25.3,14.0,16.0,12.0,12.6,67.7,69.1,61.6,69.2,68.1
Rui Sacramento,1985-01-31,31,1.83,78.93,23.6,63.25,63.75,right,medium,medium,22.75,23.0,21.75,24.25,20.75,22.5,22.0,21.5,20.25,22.25,42.0,36.0,53.0,67.25,31.5,24.25,57.0,38.0,71.0,23.5,30.25,22.0,21.5,27.75,30.25,22.0,23.25,23.5,63.25,61.25,53.25,65.25,65.25
Rui Sampaio,1987-05-29,28,1.85,74.84,21.77,67.58,72.63,right,medium,medium,65.79,55.89,56.95,71.0,60.21,67.11,66.11,56.42,69.37,70.95,65.21,67.74,67.21,68.53,58.11,67.53,69.37,70.26,68.79,69.58,60.16,58.42,66.11,67.89,56.63,41.74,48.84,46.16,10.11,8.11,6.11,7.11,13.11
Rui Silva,1994-02-07,22,1.88,84.82,24.01,61.21,70.53,right,medium,medium,19.68,22.63,20.11,24.16,20.53,21.79,22.21,22.63,25.16,23.16,33.32,32.32,35.0,54.58,28.63,22.21,49.79,29.95,67.11,20.11,22.21,26.16,22.63,24.32,26.0,20.53,18.42,22.21,63.42,57.42,59.74,60.16,65.84
Rui Vieira,1991-11-13,24,1.88,79.83,22.6,59.0,65.67,right,medium,medium,14.0,13.0,14.0,31.0,21.0,18.0,13.0,18.0,21.0,22.0,49.0,45.0,59.0,58.0,43.0,20.0,68.0,38.0,65.0,18.0,24.0,20.0,15.0,39.0,15.0,17.0,12.0,15.0,60.0,58.0,57.0,56.0,63.0
Rune Almenning Jarstein,1984-09-29,31,1.9,82.1,22.62,71.33,74.3,right,medium,medium,19.94,17.21,17.88,28.42,19.64,16.06,15.42,16.39,35.52,25.27,43.39,53.45,35.0,61.27,42.09,38.12,59.0,31.0,71.27,19.27,43.24,29.0,18.7,32.45,24.24,15.94,14.36,14.73,71.12,69.94,71.0,70.0,76.48
Ruslan Malinovsky,1993-05-04,23,1.8,78.93,24.27,71.0,76.6,left,medium,medium,70.0,71.0,67.8,72.0,72.0,71.0,73.0,74.0,71.0,72.0,69.6,68.4,64.0,71.0,63.8,76.0,67.2,67.0,68.0,75.0,65.0,42.4,68.0,72.0,66.0,37.0,50.4,46.0,6.0,6.0,12.0,15.0,13.0
Russell Anderson,1978-10-25,37,1.8,68.04,20.92,67.0,69.29,right,low,medium,20.1,37.0,67.29,53.14,43.0,33.57,30.0,47.29,54.52,63.19,42.86,46.19,54.14,64.9,64.43,35.0,72.86,54.1,73.19,47.0,62.95,64.86,50.95,51.71,45.14,67.71,68.43,66.95,8.14,12.14,21.0,11.33,11.48
Russell Duncan,1980-09-15,35,1.75,69.85,22.74,62.33,63.33,right,medium,medium,43.0,41.0,61.67,63.67,44.0,56.33,34.0,50.83,62.67,61.33,60.67,62.0,53.0,56.0,56.0,54.67,66.0,62.0,68.0,51.67,56.33,56.67,37.0,63.33,28.0,61.33,62.67,52.0,14.0,7.5,29.67,13.33,6.0
Russell Martin,1986-01-04,30,1.83,73.03,21.84,68.91,71.3,right,high,medium,63.83,55.65,64.57,67.43,52.65,58.04,48.3,42.3,62.96,64.43,68.91,67.87,67.78,70.52,66.22,64.26,71.13,75.0,65.96,52.52,59.83,68.61,60.96,59.04,61.57,69.96,73.3,71.52,7.3,8.39,17.35,15.65,15.78
Rutger Worm,1986-02-01,30,1.8,69.85,21.48,61.5,65.62,right,medium,medium,49.5,61.12,51.0,59.62,53.0,63.38,62.0,46.62,54.88,58.38,69.25,73.12,68.75,54.88,59.62,62.62,60.0,64.0,60.38,54.5,64.75,43.62,58.88,44.0,54.12,33.5,35.25,33.0,14.38,16.0,45.12,17.38,16.0
Ruud Boffin,1987-11-05,28,1.96,86.18,22.53,70.21,71.93,right,medium,medium,20.0,20.71,20.36,22.5,22.14,23.21,22.14,21.43,20.36,21.79,56.0,59.36,36.29,60.14,37.5,23.21,68.79,38.0,70.0,23.21,34.36,24.36,20.71,29.29,23.21,20.0,20.36,20.0,72.71,67.71,69.36,70.29,74.64
Ruud Boymans,1989-04-29,27,1.9,88.0,24.25,67.4,71.73,right,high,medium,46.8,70.33,75.87,59.0,63.07,56.93,50.8,36.47,35.47,59.33,53.07,55.13,55.8,67.0,55.4,74.53,65.8,68.6,82.93,64.8,65.93,30.87,68.93,52.6,65.6,20.53,23.0,18.8,7.47,13.6,17.87,11.0,14.47
Ruud van de Rijt,1988-11-17,27,1.8,81.19,24.97,63.0,65.0,right,medium,medium,56.0,20.0,62.0,64.0,22.0,29.0,22.0,19.0,58.0,57.0,65.0,62.0,41.0,59.0,67.0,35.0,51.0,55.0,72.0,38.0,63.0,62.0,35.0,30.0,35.0,65.0,64.0,63.0,14.0,15.0,7.0,12.0,5.0
Ruud van Nistelrooy,1976-07-01,39,1.88,79.83,22.6,82.5,87.0,right,medium,low,65.2,90.8,83.1,79.1,87.1,78.5,77.6,66.0,60.5,83.4,67.7,68.7,62.0,89.7,77.0,85.3,62.2,63.9,81.1,62.8,75.0,61.2,93.2,76.6,86.2,19.5,33.6,33.0,8.6,18.8,39.3,14.8,16.3
Ruud Vormer,1988-05-11,28,1.78,79.83,25.25,70.71,73.9,right,medium,high,68.97,58.77,62.84,73.65,49.9,62.35,65.97,66.32,72.9,68.71,65.42,63.65,63.19,69.84,70.74,68.74,63.81,80.81,70.23,63.52,74.9,69.65,62.48,70.71,67.68,63.32,68.03,69.74,9.68,16.03,18.06,9.13,8.48
Ryad Boudebouz,1990-02-19,26,1.78,73.94,23.39,73.48,81.17,left,medium,low,75.04,66.57,44.78,76.04,66.43,79.09,75.57,74.83,70.91,79.0,75.7,73.83,80.91,64.3,68.0,73.04,47.39,68.65,52.3,72.83,53.91,34.43,67.96,71.48,77.91,27.13,33.22,23.26,9.0,12.7,21.04,10.96,14.43
Ryan Babel,1986-12-19,29,1.85,77.11,22.43,76.0,79.38,right,medium,low,70.08,69.83,63.08,70.46,69.33,82.29,66.33,46.46,58.12,79.08,85.96,83.75,75.67,68.79,74.67,82.25,73.96,68.75,72.54,74.5,55.54,42.12,73.83,68.62,68.21,32.17,25.33,20.0,13.25,9.92,22.92,12.08,15.17
Ryan Bennett,1990-03-06,26,1.88,78.02,22.08,64.79,73.07,right,medium,medium,20.45,21.48,64.17,55.79,15.79,26.93,21.21,21.62,52.21,54.45,65.76,58.17,60.9,58.79,62.38,23.69,79.66,66.0,70.34,19.52,61.14,56.17,33.59,25.69,39.0,66.62,68.76,63.66,5.62,16.45,17.1,10.1,13.28
Ryan Bertrand,1989-08-05,26,1.78,84.82,26.83,70.56,77.84,left,high,medium,73.56,30.5,63.53,70.16,42.09,66.75,63.94,49.41,64.56,69.38,77.03,77.09,70.69,68.5,69.47,53.59,70.19,73.28,67.03,50.84,65.44,66.59,57.78,48.75,44.78,69.53,73.91,73.91,9.72,13.97,20.19,11.53,15.59
Ryan Conroy,1987-04-28,29,1.78,68.04,21.52,62.0,64.0,left,medium,high,67.75,64.0,56.0,55.0,22.0,65.75,67.0,48.5,52.0,67.75,65.5,63.75,72.0,61.0,64.5,64.0,66.0,72.0,65.0,61.5,54.0,54.0,63.0,46.0,30.75,54.0,68.0,62.0,14.0,12.0,14.0,14.0,15.0
Ryan Donk,1986-03-30,30,1.93,79.83,21.42,72.03,75.12,right,high,medium,54.3,46.61,76.97,69.67,41.24,64.7,43.24,39.3,68.64,69.91,68.3,69.55,60.33,65.97,60.3,61.3,78.18,75.64,82.61,50.03,73.52,67.06,61.36,61.03,51.7,68.76,73.85,70.7,9.85,12.36,18.91,8.42,15.61
Ryan Dow,1991-06-07,24,1.75,64.86,21.12,61.73,68.08,right,medium,medium,51.38,54.69,50.27,57.46,54.27,67.85,53.96,54.96,40.5,66.5,79.19,77.5,87.38,58.96,68.85,56.35,76.19,71.92,55.27,46.58,56.12,32.58,50.19,58.54,43.27,17.42,20.69,18.08,10.27,13.27,13.27,13.27,14.27
Ryan Edwards,1993-11-17,22,1.7,73.03,25.22,57.88,69.41,right,high,medium,56.0,51.0,48.0,62.0,43.0,65.0,49.0,40.0,55.0,63.0,76.18,75.71,80.0,58.0,81.0,51.0,66.0,77.0,43.0,43.0,54.47,45.0,53.0,58.71,51.18,32.0,39.0,35.0,12.0,14.0,9.0,6.0,15.0
Ryan Esson,1980-03-19,36,1.85,78.93,22.96,59.68,61.32,right,medium,medium,14.42,16.0,15.89,25.68,14.53,14.84,15.58,16.95,18.74,24.68,31.32,31.89,34.58,58.68,42.42,29.68,62.0,40.58,70.11,16.74,21.95,22.21,16.42,26.95,19.47,14.84,17.58,15.58,58.63,61.37,55.16,60.95,58.58
Ryan Flynn,1988-09-04,27,1.7,59.87,20.67,61.5,67.5,right,medium,medium,65.31,54.38,38.19,58.12,40.19,61.44,45.19,52.19,59.25,60.56,64.94,71.56,81.94,49.81,63.62,52.19,47.62,75.81,42.44,54.06,27.5,40.56,55.75,63.75,51.69,40.69,33.44,32.12,6.19,15.19,20.25,15.19,5.19
Ryan Gauld,1995-12-16,20,1.65,64.86,23.8,64.81,79.59,left,high,medium,57.3,55.78,44.3,63.07,50.07,72.56,65.74,63.81,53.96,70.33,85.85,80.44,86.26,51.11,91.0,60.11,51.78,61.26,34.0,54.67,44.3,21.96,58.3,64.81,57.19,29.19,25.19,27.19,5.19,13.19,12.19,12.19,14.19
Ryan Giggs,1973-11-29,42,1.78,71.21,22.53,81.44,83.44,left,medium,medium,88.44,74.61,64.22,84.33,79.89,82.94,87.0,81.33,80.44,85.33,71.06,68.61,77.56,74.39,71.67,74.0,60.56,58.89,63.17,74.0,61.17,60.28,83.78,86.67,86.83,26.56,44.94,46.56,10.0,8.78,27.0,8.78,8.72
Ryan Jack,1992-02-27,24,1.83,72.12,21.56,64.57,73.81,right,medium,medium,64.81,49.19,59.33,69.05,17.19,65.24,55.52,48.52,63.38,64.9,68.95,72.0,75.05,64.81,67.67,62.14,68.19,85.14,65.86,56.9,58.33,61.24,41.1,60.76,57.81,62.1,62.86,58.38,11.24,15.24,10.24,7.24,8.24
Ryan Koolwijk,1985-08-08,30,1.96,74.84,19.57,68.18,70.12,left,medium,medium,81.24,45.18,65.59,71.76,37.53,62.35,71.65,69.29,73.0,69.53,44.47,44.12,59.18,67.29,57.06,68.59,58.35,72.47,74.59,60.47,62.65,63.76,62.41,75.53,72.76,57.0,60.65,44.94,6.0,5.0,11.0,15.0,5.0
Ryan Mason,1991-06-13,24,1.75,68.04,22.15,67.1,74.39,right,medium,medium,66.61,62.65,54.13,72.52,66.26,65.74,63.23,61.39,66.97,68.19,68.52,69.32,69.23,63.1,72.23,70.94,48.0,72.52,58.13,63.1,52.94,48.45,60.87,66.84,62.94,44.52,52.23,46.13,5.65,10.39,13.77,15.81,14.0
Ryan McGivern,1990-01-08,26,1.88,78.93,22.34,61.72,68.6,left,medium,medium,56.4,31.12,58.48,58.6,31.12,44.96,29.96,32.12,57.12,59.2,66.44,70.44,66.24,55.72,63.92,64.48,72.08,68.44,70.92,36.44,64.8,60.36,30.6,41.52,38.44,60.24,63.84,60.12,7.28,08.04,18.0,14.2,13.32
Ryan McGowan,1989-08-15,26,1.9,78.02,21.5,62.59,70.36,right,high,high,52.73,48.0,60.77,59.18,50.73,57.64,52.27,50.73,54.73,60.5,63.68,66.64,58.91,59.64,61.45,49.77,56.18,73.73,69.68,41.95,70.41,58.86,45.0,49.64,53.27,63.27,62.91,65.41,10.73,12.27,15.64,13.09,13.91
Ryan McLaughlin,1994-09-30,21,1.75,68.95,22.45,56.23,70.69,right,high,medium,59.08,25.54,41.08,52.69,22.08,52.46,32.08,33.08,43.85,58.85,76.69,72.23,64.0,51.08,53.85,24.08,71.0,61.0,56.08,27.08,55.85,50.08,53.38,45.77,58.08,50.31,64.0,60.31,05.08,07.08,14.08,13.08,12.08
Ryan Mendes,1990-01-08,26,1.75,73.03,23.78,67.38,72.33,right,medium,medium,61.05,65.19,42.48,59.71,51.33,68.95,61.29,63.33,47.38,63.43,84.24,82.19,84.71,69.71,72.14,57.76,49.33,64.95,54.76,56.0,44.76,21.52,68.52,60.57,59.9,19.67,18.95,17.67,5.38,12.43,12.38,7.0,9.71
Ryan Nelsen,1977-10-18,38,1.83,89.81,26.85,76.8,77.9,right,low,high,37.0,32.0,76.4,56.4,38.0,34.6,31.0,37.5,63.9,60.2,53.7,63.2,54.0,68.1,68.8,53.0,82.2,67.7,86.5,32.0,82.0,78.4,58.6,58.0,55.0,80.2,79.3,74.9,12.0,13.0,37.9,15.3,12.0
Ryan O'Leary,1987-08-24,28,1.83,74.84,22.38,59.5,64.12,right,medium,medium,13.12,14.75,63.0,44.25,11.0,41.0,26.0,15.5,35.5,54.12,68.5,61.75,66.5,54.0,66.62,17.25,64.0,51.5,59.38,14.5,57.0,58.75,31.25,37.0,18.75,63.12,61.75,58.0,6.0,7.12,12.25,14.12,7.5
Ryan Scully,1992-10-29,23,1.85,76.2,22.16,57.0,65.0,right,medium,medium,12.0,12.0,17.0,23.0,18.0,12.0,21.0,14.0,18.0,22.0,43.0,45.0,31.0,55.0,58.0,23.0,54.0,41.0,57.0,14.0,18.0,18.0,11.0,19.33,16.0,21.0,20.0,13.0,59.0,53.0,50.0,56.0,62.0
Ryan Shawcross,1987-10-04,28,1.9,76.2,21.0,75.48,79.76,right,medium,high,31.24,48.36,81.84,57.4,34.04,38.0,33.04,22.88,58.76,53.96,61.56,63.8,61.76,72.04,62.12,43.36,72.08,74.36,83.64,29.36,79.4,74.44,38.8,43.96,45.36,77.04,77.56,78.0,9.28,13.68,15.64,14.44,15.96
Ryan Shotton,1988-09-30,27,1.9,83.91,23.12,66.42,71.18,right,medium,medium,56.21,44.06,65.67,60.58,33.15,54.58,30.24,32.12,58.64,59.88,66.36,67.82,53.82,64.73,51.52,56.73,63.58,73.85,75.0,36.82,65.94,61.18,49.55,53.36,52.27,70.64,68.36,68.09,12.55,12.91,12.12,10.36,11.21
Ryan Stevenson,1984-08-24,31,1.8,86.18,26.5,63.67,65.43,right,medium,medium,59.81,61.24,60.24,63.62,46.0,61.67,59.24,56.19,62.33,64.57,67.71,64.14,71.33,62.38,66.1,65.05,67.9,77.0,75.43,59.1,74.67,48.19,65.29,66.0,65.81,49.33,49.86,48.81,14.52,10.43,13.33,10.43,9.52
Ryan Taylor,1984-08-19,31,1.78,81.19,25.68,72.24,75.67,right,medium,medium,78.38,47.71,59.14,71.81,58.76,62.38,84.81,79.76,72.71,72.81,71.33,65.0,63.0,73.33,69.71,78.19,66.0,78.81,62.86,72.57,75.24,69.81,65.38,68.62,49.0,70.43,72.76,77.81,12.95,10.86,18.62,8.67,10.0
Ryan Thomas,1994-12-20,21,1.75,63.96,20.82,66.5,77.83,right,medium,high,55.29,51.62,29.75,69.08,46.21,72.58,54.21,65.21,64.42,72.0,79.75,77.25,70.88,56.54,73.42,61.17,40.83,66.71,42.42,40.54,48.46,38.96,59.62,67.83,51.5,43.75,28.46,29.88,9.21,11.21,5.21,7.21,8.21
Ryan Thomson,1991-04-13,25,1.83,71.21,21.29,52.0,64.0,right,medium,medium,47.0,39.0,52.0,61.0,54.0,53.0,37.0,44.0,53.0,52.0,59.0,52.0,56.0,41.0,57.0,52.0,56.0,62.0,59.0,43.0,63.0,47.0,44.0,56.0,58.0,49.0,48.0,44.0,13.0,7.0,12.0,6.0,11.0
Ryan Tunnicliffe,1992-12-30,23,1.83,79.83,23.87,64.65,72.78,right,medium,medium,62.13,50.22,50.35,69.0,48.13,59.0,44.61,45.26,62.91,66.7,67.3,68.52,59.13,63.09,65.57,67.65,60.13,71.83,66.61,59.78,73.17,63.04,51.35,65.43,55.13,57.78,66.74,66.48,7.13,12.13,12.13,11.13,6.13
Rydell Poepon,1987-08-28,28,1.8,86.18,26.5,67.39,71.57,right,medium,medium,53.74,68.78,58.39,58.48,62.61,66.39,43.57,60.17,49.74,66.87,68.91,70.04,66.61,66.35,68.3,73.7,62.39,69.39,72.57,62.43,61.61,39.13,68.7,57.57,66.87,27.13,29.48,25.78,10.43,16.09,18.09,09.04,16.87
Ryo Miyaichi,1992-12-14,23,1.83,71.21,21.29,69.6,80.2,right,medium,medium,63.44,54.8,28.84,66.36,50.12,75.72,59.8,39.72,39.8,71.4,93.0,93.68,92.6,62.16,67.12,65.04,58.72,61.68,40.2,40.12,21.84,24.92,59.68,61.24,58.56,21.92,27.92,20.92,13.12,13.12,11.12,13.12,13.12
Ryota Morioka,1991-04-12,25,1.8,69.85,21.48,62.67,66.67,right,medium,medium,48.0,56.33,41.0,67.5,46.0,65.83,45.0,45.0,61.0,66.0,70.0,70.5,71.0,62.0,68.0,51.33,56.0,40.0,48.0,48.67,39.0,25.0,55.0,60.33,44.0,40.0,32.0,34.0,5.0,8.0,6.0,13.0,6.0
Saber Khalifa,1986-10-14,29,1.83,73.03,21.84,72.4,75.8,right,medium,medium,59.0,74.3,68.0,64.0,67.8,74.9,48.0,56.0,64.0,74.2,75.2,80.1,74.2,74.3,60.0,70.4,60.6,72.2,66.6,70.4,57.0,53.0,75.4,64.0,62.0,35.0,38.0,36.0,11.0,8.0,7.0,9.0,14.0
Sabin Merino,1992-01-04,24,1.85,79.83,23.22,62.83,68.33,right,medium,medium,56.67,65.5,59.58,55.83,58.5,65.67,52.5,49.5,46.5,57.5,70.67,76.67,58.0,62.5,52.5,53.0,62.17,56.83,65.5,62.0,41.5,33.5,63.5,58.0,64.5,23.0,40.5,33.5,12.5,7.5,8.5,8.5,12.5
Sacha Bastien,1995-01-22,21,1.96,91.17,23.83,59.33,72.0,right,medium,medium,25.0,25.0,25.0,34.0,25.0,25.0,25.0,25.0,37.0,25.0,45.0,47.0,37.0,59.0,46.0,22.0,62.0,40.0,74.0,25.0,23.0,25.0,25.0,25.0,30.0,25.0,25.0,25.0,64.0,61.0,55.0,54.0,60.0
Sacha Kljestan,1985-09-09,30,1.85,68.04,19.79,70.31,72.21,right,medium,high,66.9,66.15,63.31,72.38,63.21,67.69,70.74,66.44,68.79,71.38,65.54,67.95,68.92,70.21,63.62,68.64,71.31,81.15,66.59,70.13,64.77,68.13,69.28,69.05,67.15,56.92,60.85,58.23,10.9,15.28,18.28,8.41,7.69
Sadio Mane,1992-04-10,24,1.75,74.84,24.37,72.63,79.04,right,high,medium,63.41,71.81,45.44,68.15,65.11,78.78,72.07,63.11,63.19,73.04,89.63,88.89,87.04,66.56,83.37,70.41,58.0,65.0,63.67,65.11,60.11,28.11,72.0,62.22,63.0,32.11,32.11,37.11,9.11,9.11,14.11,6.11,13.11
Sai van Wermeskerken,1994-06-28,21,1.7,68.04,23.49,57.0,65.0,right,high,medium,58.0,35.0,44.0,53.0,29.0,63.0,63.0,33.0,51.0,55.0,74.0,70.0,65.0,59.0,80.0,30.0,70.0,55.0,51.0,33.0,68.0,48.0,55.0,40.0,41.0,59.0,58.0,63.0,12.0,10.0,7.0,9.0,9.0
Said Benrahma,1995-08-10,20,1.73,67.13,22.5,61.0,71.64,right,high,medium,53.57,59.21,53.5,68.07,54.86,66.79,59.5,54.5,61.36,63.64,75.86,72.57,74.0,53.0,80.36,62.29,57.0,52.36,42.5,50.0,44.5,38.5,54.79,54.57,56.57,32.5,28.5,20.5,15.5,6.5,7.5,10.5,10.5
