country_name,league_name,season,stage,date,home_team_long_name,home_short_long_name,away_team_long_name,away_short_long_name,home_team_goal,away_team_goal,total_goal,B365H,B365D,B365A
Scotland,Scotland Premier League,2011/2012,27,2012-02-18,Dundee United,DUU,St. Mirren,MIR,0,0,0,1.73,3.6,4.75
Scotland,Scotland Premier League,2011/2012,27,2012-02-18,Dunfermline Athletic,DUN,Inverness Caledonian Thistle,INV,1,1,2,3.5,3.3,2.1
Scotland,Scotland Premier League,2011/2012,27,2012-02-19,Hibernian,HIB,Celtic,CEL,0,5,5,9.0,5.0,1.33
Scotland,Scotland Premier League,2011/2012,27,2012-02-18,Motherwell,MOT,Heart of Midlothian,HEA,3,0,3,2.5,3.25,2.8
Scotland,Scotland Premier League,2011/2012,27,2012-02-18,Rangers,RAN,Kilmarnock,KIL,0,1,1,1.36,4.75,8.0
Scotland,Scotland Premier League,2011/2012,28,2012-02-25,Celtic,CEL,Motherwell,MOT,1,0,1,1.33,5.0,9.0
Scotland,Scotland Premier League,2011/2012,28,2012-02-25,Heart of Midlothian,HEA,Dundee United,DUU,0,2,2,2.38,3.25,3.0
Scotland,Scotland Premier League,2011/2012,28,2012-02-26,Inverness Caledonian Thistle,INV,Rangers,RAN,1,4,5,5.5,3.6,1.57
Scotland,Scotland Premier League,2011/2012,28,2012-02-25,Kilmarnock,KIL,Hibernian,HIB,1,3,4,1.91,3.4,4.0
Scotland,Scotland Premier League,2011/2012,28,2012-02-25,St. Johnstone FC,JOH,Dunfermline Athletic,DUN,3,1,4,1.62,3.75,5.5
Scotland,Scotland Premier League,2011/2012,28,2012-02-25,St. Mirren,MIR,Aberdeen,ABE,1,1,2,2.38,3.25,3.0
Scotland,Scotland Premier League,2011/2012,29,2012-03-03,Aberdeen,ABE,Celtic,CEL,1,1,2,6.0,4.0,1.55
Scotland,Scotland Premier League,2011/2012,29,2012-03-05,Dundee United,DUU,Inverness Caledonian Thistle,INV,3,0,3,1.73,3.75,4.5
Scotland,Scotland Premier League,2011/2012,29,2012-03-03,Dunfermline Athletic,DUN,Motherwell,MOT,0,2,2,5.0,3.5,1.73
Scotland,Scotland Premier League,2011/2012,29,2012-03-03,Hibernian,HIB,St. Mirren,MIR,0,0,0,2.1,3.4,3.4
Scotland,Scotland Premier League,2011/2012,29,2012-03-03,Kilmarnock,KIL,St. Johnstone FC,JOH,0,0,0,2.75,3.2,2.6
Scotland,Scotland Premier League,2011/2012,29,2012-03-03,Rangers,RAN,Heart of Midlothian,HEA,1,2,3,1.7,3.8,4.75
Scotland,Scotland Premier League,2011/2012,3,2011-08-07,Aberdeen,ABE,Celtic,CEL,0,1,1,9.0,5.0,1.33
Scotland,Scotland Premier League,2011/2012,3,2011-08-06,Dundee United,DUU,St. Mirren,MIR,1,1,2,1.73,3.5,5.0
Scotland,Scotland Premier League,2011/2012,3,2011-08-06,Dunfermline Athletic,DUN,Inverness Caledonian Thistle,INV,3,3,6,2.63,3.25,2.63
Scotland,Scotland Premier League,2011/2012,3,2011-09-28,Hibernian,HIB,St. Johnstone FC,JOH,3,2,5,2.3,3.2,3.2
Scotland,Scotland Premier League,2011/2012,3,2011-09-27,Rangers,RAN,Kilmarnock,KIL,2,0,2,1.2,6.0,14.0
Scotland,Scotland Premier League,2011/2012,3,2011-08-07,Motherwell,MOT,Heart of Midlothian,HEA,1,0,1,2.6,3.2,2.75
Scotland,Scotland Premier League,2011/2012,30,2012-02-22,Celtic,CEL,Dunfermline Athletic,DUN,2,0,2,1.13,7.5,21.0
Scotland,Scotland Premier League,2011/2012,30,2012-03-17,Dundee United,DUU,Rangers,RAN,2,1,3,2.63,3.4,2.38
Scotland,Scotland Premier League,2011/2012,30,2012-03-18,Heart of Midlothian,HEA,Hibernian,HIB,2,0,2,1.83,3.4,4.5
Scotland,Scotland Premier League,2011/2012,30,2012-03-10,Inverness Caledonian Thistle,INV,Kilmarnock,KIL,1,1,2,2.2,3.25,3.25
Scotland,Scotland Premier League,2011/2012,30,2012-03-17,Motherwell,MOT,Aberdeen,ABE,1,0,1,2.15,3.25,3.5
Scotland,Scotland Premier League,2011/2012,30,2012-03-17,St. Mirren,MIR,St. Johnstone FC,JOH,0,3,3,2.38,3.2,3.0
Scotland,Scotland Premier League,2011/2012,31,2012-03-24,Aberdeen,ABE,Inverness Caledonian Thistle,INV,0,1,1,2.1,3.25,3.5
Scotland,Scotland Premier League,2011/2012,31,2012-03-24,Dunfermline Athletic,DUN,St. Mirren,MIR,1,1,2,3.4,3.4,2.1
Scotland,Scotland Premier League,2011/2012,31,2012-03-24,Hibernian,HIB,Dundee United,DUU,0,2,2,3.5,3.25,2.1
Scotland,Scotland Premier League,2011/2012,31,2012-03-24,Kilmarnock,KIL,Motherwell,MOT,2,0,2,3.2,3.3,2.25
Scotland,Scotland Premier League,2011/2012,31,2012-03-25,Rangers,RAN,Celtic,CEL,3,2,5,3.5,3.5,1.91
Scotland,Scotland Premier League,2011/2012,31,2012-03-24,St. Johnstone FC,JOH,Heart of Midlothian,HEA,2,1,3,2.4,3.3,2.9
Scotland,Scotland Premier League,2011/2012,32,2012-04-01,Celtic,CEL,St. Johnstone FC,JOH,2,0,2,1.36,4.5,9.0
Scotland,Scotland Premier League,2011/2012,32,2012-03-31,Dundee United,DUU,Dunfermline Athletic,DUN,3,0,3,1.36,4.75,8.5
Scotland,Scotland Premier League,2011/2012,32,2012-03-31,Heart of Midlothian,HEA,Aberdeen,ABE,3,0,3,2.1,3.3,3.5
Scotland,Scotland Premier League,2011/2012,32,2012-04-01,Inverness Caledonian Thistle,INV,Hibernian,HIB,2,3,5,2.1,3.4,3.4
Scotland,Scotland Premier League,2011/2012,32,2012-03-31,Motherwell,MOT,Rangers,RAN,1,2,3,3.2,3.4,2.2
Scotland,Scotland Premier League,2011/2012,32,2012-03-31,St. Mirren,MIR,Kilmarnock,KIL,4,2,6,2.38,3.2,3.0
Scotland,Scotland Premier League,2011/2012,33,2012-04-07,Aberdeen,ABE,Dundee United,DUU,3,1,4,3.2,3.4,2.2
Scotland,Scotland Premier League,2011/2012,33,2012-04-07,Dunfermline Athletic,DUN,Heart of Midlothian,HEA,1,2,3,4.5,3.5,1.8
Scotland,Scotland Premier League,2011/2012,33,2012-04-08,Hibernian,HIB,Motherwell,MOT,1,1,2,2.88,3.4,2.38
Scotland,Scotland Premier League,2011/2012,33,2012-04-07,Kilmarnock,KIL,Celtic,CEL,0,6,6,7.0,4.0,1.5
Scotland,Scotland Premier League,2011/2012,33,2012-04-07,Rangers,RAN,St. Mirren,MIR,3,1,4,1.36,4.75,8.0
Scotland,Scotland Premier League,2011/2012,33,2012-04-07,St. Johnstone FC,JOH,Inverness Caledonian Thistle,INV,0,0,0,2.0,3.4,3.75
Scotland,Scotland Premier League,2011/2012,34,2012-04-21,Heart of Midlothian,HEA,Rangers,RAN,0,3,3,3.2,3.25,2.25
Scotland,Scotland Premier League,2011/2012,34,2012-04-21,St. Johnstone FC,JOH,Dundee United,DUU,0,2,2,2.88,3.3,2.4
Scotland,Scotland Premier League,2011/2012,34,2012-04-22,Motherwell,MOT,Celtic,CEL,0,3,3,5.5,3.75,1.62
Scotland,Scotland Premier League,2011/2012,34,2012-04-21,Inverness Caledonian Thistle,INV,Aberdeen,ABE,0,2,2,2.4,3.3,2.88
Scotland,Scotland Premier League,2011/2012,34,2012-04-21,St. Mirren,MIR,Dunfermline Athletic,DUN,4,4,8,1.67,3.5,5.5
Scotland,Scotland Premier League,2011/2012,34,2012-04-22,Hibernian,HIB,Kilmarnock,KIL,0,1,1,2.25,3.25,3.2
Scotland,Scotland Premier League,2011/2012,35,2012-04-28,Dundee United,DUU,Heart of Midlothian,HEA,2,2,4,1.91,3.4,4.0
Scotland,Scotland Premier League,2011/2012,35,2012-04-28,Motherwell,MOT,St. Johnstone FC,JOH,5,1,6,2.1,3.3,3.5
Scotland,Scotland Premier League,2011/2012,35,2012-04-28,Dunfermline Athletic,DUN,Aberdeen,ABE,3,0,3,3.4,3.2,2.2
Scotland,Scotland Premier League,2011/2012,35,2012-04-28,Kilmarnock,KIL,Inverness Caledonian Thistle,INV,4,3,7,2.25,3.25,3.2
Scotland,Scotland Premier League,2011/2012,35,2012-04-29,Celtic,CEL,Rangers,RAN,3,0,3,1.73,3.75,4.5
Scotland,Scotland Premier League,2011/2012,35,2012-04-29,St. Mirren,MIR,Hibernian,HIB,1,0,1,2.4,3.3,2.9
Scotland,Scotland Premier League,2011/2012,36,2012-05-01,Heart of Midlothian,HEA,Motherwell,MOT,0,1,1,2.2,3.3,3.25
Scotland,Scotland Premier League,2011/2012,36,2012-05-02,Rangers,RAN,Dundee United,DUU,5,0,5,1.67,3.8,5.0
Scotland,Scotland Premier League,2011/2012,36,2012-05-02,Aberdeen,ABE,Hibernian,HIB,1,2,3,2.25,3.4,3.1
Scotland,Scotland Premier League,2011/2012,36,2012-05-02,Inverness Caledonian Thistle,INV,Dunfermline Athletic,DUN,0,0,0,1.8,3.5,4.5
Scotland,Scotland Premier League,2011/2012,36,2012-05-02,Kilmarnock,KIL,St. Mirren,MIR,0,2,2,2.25,3.4,3.1
Scotland,Scotland Premier League,2011/2012,36,2012-05-03,Celtic,CEL,St. Johnstone FC,JOH,1,0,1,1.29,5.0,11.0
Scotland,Scotland Premier League,2011/2012,37,2012-05-05,Rangers,RAN,Motherwell,MOT,0,0,0,1.62,3.75,5.5
Scotland,Scotland Premier League,2011/2012,37,2012-05-05,Kilmarnock,KIL,Aberdeen,ABE,1,1,2,2.3,3.4,3.0
Scotland,Scotland Premier League,2011/2012,37,2012-05-05,St. Mirren,MIR,Inverness Caledonian Thistle,INV,0,1,1,2.3,3.4,3.0
Scotland,Scotland Premier League,2011/2012,37,2012-05-06,Dundee United,DUU,Celtic,CEL,1,0,1,4.5,3.5,1.8
Scotland,Scotland Premier League,2011/2012,37,2012-05-06,Heart of Midlothian,HEA,St. Johnstone FC,JOH,2,0,2,2.0,3.6,3.5
Scotland,Scotland Premier League,2011/2012,37,2012-05-07,Hibernian,HIB,Dunfermline Athletic,DUN,4,0,4,1.83,3.5,4.33
Scotland,Scotland Premier League,2011/2012,38,2012-05-12,Aberdeen,ABE,St. Mirren,MIR,0,0,0,2.0,3.3,3.75
Scotland,Scotland Premier League,2011/2012,38,2012-05-12,Dunfermline Athletic,DUN,Kilmarnock,KIL,1,2,3,3.2,3.3,2.25
Scotland,Scotland Premier League,2011/2012,38,2012-05-12,Inverness Caledonian Thistle,INV,Hibernian,HIB,2,0,2,2.1,3.4,3.4
Scotland,Scotland Premier League,2011/2012,38,2012-05-13,Celtic,CEL,Heart of Midlothian,HEA,5,0,5,1.33,5.0,9.0
Scotland,Scotland Premier League,2011/2012,38,2012-05-13,Motherwell,MOT,Dundee United,DUU,0,2,2,2.5,3.3,2.8
Scotland,Scotland Premier League,2011/2012,38,2012-05-13,St. Johnstone FC,JOH,Rangers,RAN,0,4,4,4.2,3.25,1.91
Scotland,Scotland Premier League,2011/2012,4,2011-08-13,Celtic,CEL,Dundee United,DUU,5,1,6,1.25,5.5,12.0
Scotland,Scotland Premier League,2011/2012,4,2011-08-13,Heart of Midlothian,HEA,Aberdeen,ABE,3,0,3,1.7,3.6,5.0
Scotland,Scotland Premier League,2011/2012,4,2011-08-13,Inverness Caledonian Thistle,INV,Rangers,RAN,0,2,2,7.5,4.5,1.4
Scotland,Scotland Premier League,2011/2012,4,2011-08-14,Kilmarnock,KIL,Hibernian,HIB,4,1,5,2.3,3.3,3.0
Scotland,Scotland Premier League,2011/2012,4,2011-08-13,St. Johnstone FC,JOH,Dunfermline Athletic,DUN,0,1,1,1.91,3.25,4.33
Scotland,Scotland Premier League,2011/2012,4,2011-08-13,St. Mirren,MIR,Motherwell,MOT,0,1,1,2.6,3.25,2.7
Scotland,Scotland Premier League,2011/2012,5,2011-08-20,Aberdeen,ABE,Inverness Caledonian Thistle,INV,2,1,3,2.38,3.25,3.0
Scotland,Scotland Premier League,2011/2012,5,2011-08-20,Dundee United,DUU,Dunfermline Athletic,DUN,0,1,1,1.7,3.5,5.25
Scotland,Scotland Premier League,2011/2012,5,2011-08-20,Hibernian,HIB,St. Mirren,MIR,1,2,3,2.2,3.2,3.4
Scotland,Scotland Premier League,2011/2012,5,2011-08-21,Kilmarnock,KIL,Heart of Midlothian,HEA,0,0,0,2.63,3.3,2.6
Scotland,Scotland Premier League,2011/2012,5,2011-08-21,Motherwell,MOT,Rangers,RAN,0,3,3,5.5,3.6,1.67
Scotland,Scotland Premier League,2011/2012,5,2011-08-21,Celtic,CEL,St. Johnstone FC,JOH,0,1,1,1.2,6.0,16.0
Scotland,Scotland Premier League,2011/2012,6,2011-08-27,Dunfermline Athletic,DUN,Motherwell,MOT,2,4,6,2.8,3.25,2.5
Scotland,Scotland Premier League,2011/2012,6,2011-08-28,Heart of Midlothian,HEA,Hibernian,HIB,2,0,2,1.8,3.4,4.75
Scotland,Scotland Premier League,2011/2012,6,2011-08-27,Inverness Caledonian Thistle,INV,Kilmarnock,KIL,2,1,3,2.25,3.4,3.1
Scotland,Scotland Premier League,2011/2012,6,2011-08-28,Rangers,RAN,Aberdeen,ABE,2,0,2,1.25,6.0,10.0
Scotland,Scotland Premier League,2011/2012,6,2011-08-27,St. Johnstone FC,JOH,Dundee United,DUU,3,3,6,2.5,3.25,2.8
Scotland,Scotland Premier League,2011/2012,6,2011-08-28,St. Mirren,MIR,Celtic,CEL,0,2,2,8.5,4.75,1.36
Scotland,Scotland Premier League,2011/2012,7,2011-09-10,Celtic,CEL,Motherwell,MOT,4,0,4,1.25,5.5,12.0
Scotland,Scotland Premier League,2011/2012,7,2011-09-10,Dundee United,DUU,Rangers,RAN,0,1,1,6.5,3.8,1.53
Scotland,Scotland Premier League,2011/2012,7,2011-09-10,Inverness Caledonian Thistle,INV,Heart of Midlothian,HEA,1,1,2,3.1,3.25,2.3
Scotland,Scotland Premier League,2011/2012,7,2011-09-10,Kilmarnock,KIL,Dunfermline Athletic,DUN,3,2,5,1.83,3.4,4.5
Scotland,Scotland Premier League,2011/2012,7,2011-09-10,St. Mirren,MIR,St. Johnstone FC,JOH,0,0,0,2.3,3.2,3.1
Scotland,Scotland Premier League,2011/2012,7,2011-09-11,Hibernian,HIB,Aberdeen,ABE,0,0,0,2.3,3.2,3.1
Scotland,Scotland Premier League,2011/2012,8,2011-09-17,Aberdeen,ABE,Kilmarnock,KIL,2,2,4,2.4,3.3,2.88
Scotland,Scotland Premier League,2011/2012,8,2011-09-17,Dundee United,DUU,Inverness Caledonian Thistle,INV,3,1,4,1.73,3.5,5.0
Scotland,Scotland Premier League,2011/2012,8,2011-09-17,Dunfermline Athletic,DUN,Hibernian,HIB,2,2,4,2.4,3.3,2.88
Scotland,Scotland Premier League,2011/2012,8,2011-09-17,Heart of Midlothian,HEA,St. Mirren,MIR,2,0,2,1.73,3.5,5.0
Scotland,Scotland Premier League,2011/2012,8,2011-09-17,Motherwell,MOT,St. Johnstone FC,JOH,0,3,3,1.91,3.4,4.0
Scotland,Scotland Premier League,2011/2012,8,2011-09-18,Rangers,RAN,Celtic,CEL,4,2,6,2.4,3.3,2.88
Scotland,Scotland Premier League,2011/2012,9,2011-09-24,Celtic,CEL,Inverness Caledonian Thistle,INV,2,0,2,1.17,6.5,17.0
Scotland,Scotland Premier League,2011/2012,9,2011-09-24,Dunfermline Athletic,DUN,Rangers,RAN,0,4,4,9.0,5.0,1.33
Scotland,Scotland Premier League,2011/2012,9,2011-09-24,Hibernian,HIB,Dundee United,DUU,3,3,6,2.9,3.25,2.4
Scotland,Scotland Premier League,2011/2012,9,2011-09-24,Motherwell,MOT,Aberdeen,ABE,1,0,1,2.2,3.25,3.3
Scotland,Scotland Premier League,2011/2012,9,2011-09-25,St. Johnstone FC,JOH,Heart of Midlothian,HEA,2,0,2,2.88,3.3,2.4
Scotland,Scotland Premier League,2011/2012,9,2011-09-24,St. Mirren,MIR,Kilmarnock,KIL,3,0,3,2.5,3.3,2.75
Scotland,Scotland Premier League,2012/2013,1,2012-08-04,Celtic,CEL,Aberdeen,ABE,1,0,1,1.25,5.5,12.0
Scotland,Scotland Premier League,2012/2013,1,2012-08-04,Heart of Midlothian,HEA,St. Johnstone FC,JOH,2,0,2,1.95,3.3,4.0
Scotland,Scotland Premier League,2012/2013,1,2012-08-04,Kilmarnock,KIL,Dundee FC,DUF,0,0,0,2.0,3.4,3.75
Scotland,Scotland Premier League,2012/2013,1,2012-08-04,Ross County FC,ROS,Motherwell,MOT,0,0,0,2.7,3.2,2.63
Scotland,Scotland Premier League,2012/2013,1,2012-08-04,St. Mirren,MIR,Inverness Caledonian Thistle,INV,2,2,4,2.38,3.25,3.0
Scotland,Scotland Premier League,2012/2013,1,2012-08-05,Dundee United,DUU,Hibernian,HIB,3,0,3,1.67,3.75,5.0
Scotland,Scotland Premier League,2012/2013,10,2012-10-19,Dundee FC,DUF,Inverness Caledonian Thistle,INV,1,4,5,3.4,3.4,2.1
Scotland,Scotland Premier League,2012/2013,10,2012-10-20,Dundee United,DUU,Aberdeen,ABE,1,1,2,2.2,3.4,3.2
Scotland,Scotland Premier League,2012/2013,10,2012-10-21,Heart of Midlothian,HEA,Motherwell,MOT,1,0,1,2.3,3.25,3.1
Scotland,Scotland Premier League,2012/2013,10,2012-10-20,Ross County FC,ROS,Hibernian,HIB,3,2,5,2.5,3.4,2.7
Scotland,Scotland Premier League,2012/2013,10,2012-10-20,St. Johnstone FC,JOH,Kilmarnock,KIL,2,1,3,2.1,3.3,3.5
Scotland,Scotland Premier League,2012/2013,10,2012-10-20,St. Mirren,MIR,Celtic,CEL,0,5,5,7.0,4.33,1.44
Scotland,Scotland Premier League,2012/2013,11,2012-10-27,Aberdeen,ABE,Dundee FC,DUF,2,0,2,1.4,4.5,7.5
Scotland,Scotland Premier League,2012/2013,11,2012-10-27,Celtic,CEL,Kilmarnock,KIL,0,2,2,1.2,6.5,13.0
Scotland,Scotland Premier League,2012/2013,11,2012-10-27,Heart of Midlothian,HEA,Ross County FC,ROS,2,2,4,1.91,3.4,4.0
Scotland,Scotland Premier League,2012/2013,11,2012-10-27,Inverness Caledonian Thistle,INV,St. Johnstone FC,JOH,1,1,2,2.3,3.4,3.0
Scotland,Scotland Premier League,2012/2013,11,2012-10-26,Motherwell,MOT,Hibernian,HIB,0,4,4,2.1,3.4,3.4
Scotland,Scotland Premier League,2012/2013,11,2012-10-27,St. Mirren,MIR,Dundee United,DUU,0,1,1,2.9,3.4,2.38
Scotland,Scotland Premier League,2012/2013,12,2012-11-03,Dundee FC,DUF,Heart of Midlothian,HEA,1,0,1,4.75,3.6,1.73
Scotland,Scotland Premier League,2012/2013,12,2012-11-04,Dundee United,DUU,Celtic,CEL,2,2,4,5.5,4.0,1.57
Scotland,Scotland Premier League,2012/2013,12,2012-11-03,Hibernian,HIB,St. Mirren,MIR,2,1,3,2.1,3.4,3.4
Scotland,Scotland Premier League,2012/2013,12,2012-11-03,Kilmarnock,KIL,Inverness Caledonian Thistle,INV,1,2,3,2.3,3.4,3.0
Scotland,Scotland Premier League,2012/2013,12,2012-11-03,Ross County FC,ROS,Aberdeen,ABE,2,1,3,3.25,3.2,2.25
Scotland,Scotland Premier League,2012/2013,12,2012-11-03,St. Johnstone FC,JOH,Motherwell,MOT,1,3,4,2.4,3.3,2.88
Scotland,Scotland Premier League,2012/2013,13,2012-11-11,Celtic,CEL,St. Johnstone FC,JOH,1,1,2,1.25,6.0,10.0
Scotland,Scotland Premier League,2012/2013,13,2012-11-11,Hibernian,HIB,Dundee United,DUU,2,1,3,2.6,3.4,2.6
Scotland,Scotland Premier League,2012/2013,13,2012-11-10,Inverness Caledonian Thistle,INV,Heart of Midlothian,HEA,1,1,2,2.6,3.2,2.75
Scotland,Scotland Premier League,2012/2013,13,2012-11-10,Kilmarnock,KIL,Ross County FC,ROS,3,0,3,2.4,3.3,2.9
Scotland,Scotland Premier League,2012/2013,13,2012-11-10,Motherwell,MOT,Dundee FC,DUF,1,1,2,1.5,4.33,6.0
Scotland,Scotland Premier League,2012/2013,13,2012-11-10,St. Mirren,MIR,Aberdeen,ABE,1,4,5,3.0,3.4,2.3
Scotland,Scotland Premier League,2012/2013,14,2012-11-17,Aberdeen,ABE,Celtic,CEL,0,2,2,6.0,4.0,1.53
Scotland,Scotland Premier League,2012/2013,14,2012-11-17,Dundee FC,DUF,Hibernian,HIB,3,1,4,3.75,3.5,1.95
Scotland,Scotland Premier League,2012/2013,14,2012-11-16,Dundee United,DUU,Kilmarnock,KIL,3,3,6,1.83,3.5,4.33
Scotland,Scotland Premier League,2012/2013,14,2012-11-17,Heart of Midlothian,HEA,St. Mirren,MIR,1,0,1,1.91,3.4,4.0
Scotland,Scotland Premier League,2012/2013,14,2012-11-18,Inverness Caledonian Thistle,INV,Motherwell,MOT,1,5,6,2.3,3.4,3.0
Scotland,Scotland Premier League,2012/2013,14,2012-11-17,St. Johnstone FC,JOH,Ross County FC,ROS,1,1,2,2.0,3.5,3.6
Scotland,Scotland Premier League,2012/2013,15,2012-11-24,Celtic,CEL,Inverness Caledonian Thistle,INV,0,1,1,1.2,6.5,13.0
Scotland,Scotland Premier League,2012/2013,15,2012-11-24,Hibernian,HIB,Aberdeen,ABE,0,1,1,2.75,3.3,2.5
Scotland,Scotland Premier League,2012/2013,15,2012-11-24,Kilmarnock,KIL,St. Johnstone FC,JOH,1,2,3,2.5,3.3,2.8
Scotland,Scotland Premier League,2012/2013,15,2012-11-24,Motherwell,MOT,Heart of Midlothian,HEA,0,0,0,2.5,3.25,2.8
Scotland,Scotland Premier League,2012/2013,15,2012-11-24,Ross County FC,ROS,Dundee United,DUU,1,2,3,3.1,3.3,2.3
Scotland,Scotland Premier League,2012/2013,15,2012-11-24,St. Mirren,MIR,Dundee FC,DUF,3,1,4,1.85,3.5,4.2
Scotland,Scotland Premier League,2012/2013,16,2012-11-27,Aberdeen,ABE,Inverness Caledonian Thistle,INV,2,3,5,2.0,3.4,3.75
Scotland,Scotland Premier League,2012/2013,16,2013-01-27,Dundee FC,DUF,Kilmarnock,KIL,0,0,0,3.1,3.25,2.3
Scotland,Scotland Premier League,2012/2013,16,2012-11-27,Dundee United,DUU,Motherwell,MOT,1,2,3,2.3,3.25,3.1
Scotland,Scotland Premier League,2012/2013,16,2012-11-28,Heart of Midlothian,HEA,Celtic,CEL,0,4,4,6.0,4.0,1.53
Scotland,Scotland Premier League,2012/2013,16,2012-11-27,Ross County FC,ROS,St. Mirren,MIR,0,0,0,2.5,3.25,2.8
Scotland,Scotland Premier League,2012/2013,16,2012-11-28,St. Johnstone FC,JOH,Hibernian,HIB,0,1,1,2.1,3.4,3.4
Scotland,Scotland Premier League,2012/2013,17,2012-12-09,Dundee FC,DUF,Dundee United,DUU,0,3,3,4.5,3.5,1.8
Scotland,Scotland Premier League,2012/2013,17,2012-12-08,Heart of Midlothian,HEA,Aberdeen,ABE,2,0,2,2.4,3.2,3.0
Scotland,Scotland Premier League,2012/2013,17,2012-12-08,Inverness Caledonian Thistle,INV,Hibernian,HIB,3,0,3,2.15,3.4,3.3
Scotland,Scotland Premier League,2012/2013,17,2012-12-08,Kilmarnock,KIL,Celtic,CEL,1,3,4,9.0,5.0,1.33
Scotland,Scotland Premier League,2012/2013,17,2012-12-08,Motherwell,MOT,Ross County FC,ROS,3,2,5,2.0,3.5,3.6
Scotland,Scotland Premier League,2012/2013,17,2012-12-08,St. Mirren,MIR,St. Johnstone FC,JOH,1,1,2,2.75,3.2,2.6
Scotland,Scotland Premier League,2012/2013,18,2012-12-15,Aberdeen,ABE,Kilmarnock,KIL,0,2,2,1.91,3.5,3.9
Scotland,Scotland Premier League,2012/2013,18,2012-12-15,Celtic,CEL,St. Mirren,MIR,2,0,2,1.2,6.0,15.0
Scotland,Scotland Premier League,2012/2013,18,2012-12-15,Dundee United,DUU,Inverness Caledonian Thistle,INV,4,4,8,2.1,3.4,3.4
Scotland,Scotland Premier League,2012/2013,18,2012-12-15,Hibernian,HIB,Motherwell,MOT,2,3,5,2.75,3.3,2.5
Scotland,Scotland Premier League,2012/2013,18,2012-12-15,Ross County FC,ROS,Dundee FC,DUF,1,1,2,1.91,3.5,3.9
Scotland,Scotland Premier League,2012/2013,18,2012-12-15,St. Johnstone FC,JOH,Heart of Midlothian,HEA,2,2,4,2.5,3.25,2.8
Scotland,Scotland Premier League,2012/2013,19,2012-12-22,Aberdeen,ABE,St. Johnstone FC,JOH,2,0,2,2.25,3.25,3.25
Scotland,Scotland Premier League,2012/2013,19,2012-12-22,Celtic,CEL,Ross County FC,ROS,4,0,4,1.17,7.0,15.0
Scotland,Scotland Premier League,2012/2013,19,2012-12-23,Heart of Midlothian,HEA,Dundee United,DUU,2,1,3,2.3,3.25,3.1
Scotland,Scotland Premier League,2012/2013,19,2012-12-22,Inverness Caledonian Thistle,INV,Dundee FC,DUF,4,1,5,1.57,4.1,5.5
Scotland,Scotland Premier League,2012/2013,19,2012-12-23,Kilmarnock,KIL,Hibernian,HIB,1,1,2,2.3,3.4,3.0
Scotland,Scotland Premier League,2012/2013,19,2012-12-21,St. Mirren,MIR,Motherwell,MOT,2,1,3,3.2,3.25,2.25
Scotland,Scotland Premier League,2012/2013,2,2012-08-11,Aberdeen,ABE,Ross County FC,ROS,0,0,0,1.91,3.4,4.0
Scotland,Scotland Premier League,2012/2013,2,2013-01-22,Celtic,CEL,Dundee United,DUU,4,0,4,1.33,5.0,9.0
Scotland,Scotland Premier League,2012/2013,2,2012-08-11,Dundee FC,DUF,St. Mirren,MIR,0,2,2,2.5,3.25,2.8
Scotland,Scotland Premier League,2012/2013,2,2012-08-12,Hibernian,HIB,Heart of Midlothian,HEA,1,1,2,3.25,3.3,2.2
Scotland,Scotland Premier League,2012/2013,2,2012-08-11,Inverness Caledonian Thistle,INV,Kilmarnock,KIL,1,1,2,2.25,3.25,3.2
Scotland,Scotland Premier League,2012/2013,2,2012-08-11,Motherwell,MOT,St. Johnstone FC,JOH,1,1,2,2.1,3.3,3.5
Scotland,Scotland Premier League,2012/2013,20,2012-12-26,Dundee FC,DUF,Celtic,CEL,0,2,2,13.0,6.5,1.2
Scotland,Scotland Premier League,2012/2013,20,2012-12-26,Dundee United,DUU,St. Johnstone FC,JOH,1,1,2,2.1,3.3,3.5
Scotland,Scotland Premier League,2012/2013,20,2012-12-26,Hibernian,HIB,Ross County FC,ROS,0,1,1,1.91,3.4,4.0
Scotland,Scotland Premier League,2012/2013,20,2012-12-26,Inverness Caledonian Thistle,INV,St. Mirren,MIR,2,2,4,1.85,3.4,4.33
Scotland,Scotland Premier League,2012/2013,20,2012-12-26,Kilmarnock,KIL,Heart of Midlothian,HEA,1,0,1,2.8,3.25,2.5
Scotland,Scotland Premier League,2012/2013,20,2012-12-26,Motherwell,MOT,Aberdeen,ABE,4,1,5,2.3,3.25,3.1
Scotland,Scotland Premier League,2012/2013,21,2012-12-29,Dundee FC,DUF,Aberdeen,ABE,1,3,4,4.33,3.5,1.83
Scotland,Scotland Premier League,2012/2013,21,2012-12-30,Dundee United,DUU,St. Mirren,MIR,3,4,7,1.91,3.4,4.0
Scotland,Scotland Premier League,2012/2013,21,2012-12-29,Hibernian,HIB,Celtic,CEL,1,0,1,8.5,4.75,1.36
Scotland,Scotland Premier League,2012/2013,21,2012-12-29,Motherwell,MOT,Kilmarnock,KIL,2,2,4,1.91,3.4,4.0
Scotland,Scotland Premier League,2012/2013,21,2013-02-02,Ross County FC,ROS,Heart of Midlothian,HEA,2,2,4,2.88,3.4,2.38
Scotland,Scotland Premier League,2012/2013,21,2012-12-29,St. Johnstone FC,JOH,Inverness Caledonian Thistle,INV,0,0,0,2.5,3.4,2.7
